"Date","Open","High","Low","Close","Volume","Market Cap"
"23-06-2018",110.68,119.27,109.98,115.38,33435900,1864528815
"22-06-2018",123.46,123.85,107.46,110.6,40058500,1787006077
"21-06-2018",122.49,124.08,121.45,123.61,29272800,1996826189
"20-06-2018",126.18,126.35,119.92,122.55,33876600,1979240978
"19-06-2018",127.38,130.15,124.76,126.22,34054800,2038147760
"18-06-2018",123.82,129.04,120.42,127.43,32087200,2057245372
"17-06-2018",126.97,127.18,123.31,124.06,29247600,2002540045
"16-06-2018",121.75,128.23,121.68,126.83,31221300,2046742740
"15-06-2018",132.85,133.32,122.78,122.78,35999400,1980982861
"14-06-2018",121.94,133.56,118.85,132.94,44929500,2144563068
"13-06-2018",125.88,126.46,113.62,121.85,44354400,1965296223
"12-06-2018",138.46,138.46,121.15,125.66,36656700,2026238379
"11-06-2018",139.55,140.19,132.83,138.04,32508500,2225536194
"10-06-2018",154.99,154.99,132.09,139.51,46671000,2248778356
"09-06-2018",158.52,160.04,154.96,154.96,29964000,2497257955
"08-06-2018",164.07,165.24,157.21,158.7,36063500,2557090335
"07-06-2018",164.68,171.09,163.06,163.91,40588500,2640433787
"06-06-2018",167.15,167.8,162.08,164.61,41766300,2651319395
"05-06-2018",160.31,168.69,157.44,167.19,40491500,2692332203
"04-06-2018",169.07,170.51,157.84,160.09,39320200,2577467106
"03-06-2018",162.66,176.11,162.66,169.35,44074900,2726015776
"02-06-2018",157.59,167.27,156.25,162.65,40011500,2617565154
"01-06-2018",155.89,158.55,152.87,157.54,29047300,2534811386
"31-05-2018",154.56,159.17,154.31,155.52,35146100,2501878232
"30-05-2018",157.6,161.27,152.87,155.23,23704800,2496706141
"29-05-2018",150.04,166.33,147.93,157.57,51033600,2533873619
"28-05-2018",166.23,168.22,149.74,149.96,38161100,2410951638
"27-05-2018",164.47,170.17,161.17,166.08,32033800,2669603313
"26-05-2018",164.84,168.6,162.99,164.55,17384600,2644399184
"25-05-2018",171.66,173.66,162.92,164.72,26129900,2646565789
"24-05-2018",171.21,177.51,160.85,171.49,44489500,2754772302
"23-05-2018",175.8,179.53,166.33,171.54,49136900,2755129010
"22-05-2018",198.64,198.95,176.27,176.27,51057500,2830532785
"21-05-2018",203.83,203.83,194.91,198.74,34791200,3190644546
"20-05-2018",197.79,205.31,196.6,203.45,34040600,3265583092
"19-05-2018",203.62,204.21,197.2,197.57,31524400,3170651199
"18-05-2018",193.02,211.53,187.24,204.05,58532500,3273886032
"17-05-2018",199.34,204.69,192.92,192.99,44934200,3095873995
"16-05-2018",204.87,205.11,193.21,199.21,46385200,3194929060
"15-05-2018",214.69,218.83,203.04,205.17,56849200,3289843587
"14-05-2018",210.19,219.12,197.33,215.04,56526000,3447444624
"13-05-2018",202.05,213.78,202.05,209.58,32021800,3359116954
"12-05-2018",197.57,205.73,192.06,201.96,32938200,3236419839
"11-05-2018",218.48,218.48,197.65,197.74,48447300,3168080696
"10-05-2018",227.21,233.27,218.21,218.22,36197200,3495512780
"09-05-2018",223.82,232.48,216.97,227.52,41903700,3643688002
"08-05-2018",233.22,234.57,220.23,223.35,33703600,3576230452
"07-05-2018",235.74,235.84,222.75,233.07,44546500,3731033124
"06-05-2018",240.88,242.44,232.6,235.49,50393500,3768995961
"05-05-2018",241.23,245.48,239.72,240.78,73154304,3852847483
"04-05-2018",246.68,248.4,238.9,241.53,77875600,3863990606
"03-05-2018",249.34,257.62,242.95,245.98,115162000,3934424837
"02-05-2018",239.94,252.72,238.84,249.66,83039296,3992528815
"01-05-2018",242.45,242.45,229.56,240.26,71420800,3841343353
"30-04-2018",256.35,259.07,239.08,242.46,103574000,3875582215
"29-04-2018",260.91,262.91,244.05,256.87,92297200,4105183265
"28-04-2018",251.77,265.51,251.55,261.51,84646704,4178340973
"27-04-2018",267.29,268.63,251.88,251.88,93178896,4023636239
"26-04-2018",258.09,277.25,250.21,268.27,153394000,4284652704
"25-04-2018",293.56,293.56,249.15,257.14,157435008,4106018095
"24-04-2018",282.18,298.08,280.24,296.04,141852000,4726092120
"23-04-2018",270.81,287.11,270.81,283.3,110600000,4521764826
"22-04-2018",257.32,283.99,250.24,271.3,142363008,4329350423
"21-04-2018",271.41,271.41,240.04,258.18,89939200,4118666854
"20-04-2018",239.01,271.98,238.51,271.98,128551000,4338350444
"19-04-2018",228.41,239.01,225.98,238.61,89253400,3805112580
"18-04-2018",195.83,232.72,195.83,228.35,180248992,3640750303
"17-04-2018",194.41,202.07,193.45,195.75,39801200,3120365959
"16-04-2018",200.5,203.01,189.36,194.1,41090800,3093384517
"15-04-2018",190.91,203.93,190.91,200.62,50712700,3196608691
"14-04-2018",188.64,197.19,188.15,190.42,42979700,3033464639
"13-04-2018",192.04,201.17,186.77,188.87,56740700,3007988430
"12-04-2018",168.92,191.94,166.3,191.94,62352400,3056331382
"11-04-2018",165.55,169.16,164.53,169.16,41345600,2693011159
"10-04-2018",167.06,167.38,164.4,165.57,31208400,2635244346
"09-04-2018",174.05,179.13,164.26,167.07,24546500,2658477488
"08-04-2018",169.99,174.15,169.3,173.97,24114000,2767651311
"07-04-2018",162.27,172.74,162.27,170.12,30577500,2705866284
"06-04-2018",172.41,175.37,161.92,162.0,42452500,2576595427
"05-04-2018",170.05,174.89,164.8,173.31,40641000,2756100111
"04-04-2018",189.4,189.47,169.1,170.1,39301200,2704480624
"03-04-2018",177.57,191.1,177.57,189.54,36809600,3012783096
"02-04-2018",175.87,181.52,175.06,177.51,27927800,2820950579
"01-04-2018",178.78,182.11,165.25,175.51,31024200,2788621022
"31-03-2018",172.53,181.97,171.54,179.56,22220300,2852327630
"30-03-2018",176.0,180.41,162.99,172.36,41887500,2737373074
"29-03-2018",199.31,200.83,174.64,176.86,53055600,2808253919
"28-03-2018",187.47,201.52,186.32,199.16,44833300,3161594519
"27-03-2018",196.85,197.9,184.58,187.93,53498800,2982664705
"26-03-2018",211.79,212.68,188.55,197.18,37329600,3128694624
"25-03-2018",207.32,214.4,203.02,211.78,23409900,3359772593
"24-03-2018",215.37,217.24,208.7,209.16,24099100,3317365879
"23-03-2018",212.47,214.33,199.17,213.91,39365700,3392039587
"22-03-2018",218.56,223.68,204.9,212.71,40394500,3372204422
"21-03-2018",224.26,235.9,215.29,218.63,57121400,3465334448
"20-03-2018",217.94,233.27,206.96,223.74,60005900,3545417891
"19-03-2018",210.33,222.0,202.38,216.77,67314400,3434242898
"18-03-2018",197.43,209.63,175.08,209.63,75859904,3320407979
"17-03-2018",215.49,215.84,193.9,197.91,48877500,3134067930
"16-03-2018",213.21,222.38,203.9,215.7,62972500,3414993898
"15-03-2018",215.84,225.96,198.73,213.31,75798000,3376311637
"14-03-2018",248.32,251.83,208.29,215.56,75383296,3411189461
"13-03-2018",258.22,266.35,246.19,248.07,69264496,3924754944
"12-03-2018",282.43,287.09,251.83,259.42,66680300,4103405763
"11-03-2018",256.67,287.17,248.41,282.35,73755400,4465042435
"10-03-2018",290.72,295.79,255.81,257.04,78431696,4063946338
"09-03-2018",277.61,288.09,243.51,288.09,155072000,4553784577
"08-03-2018",338.13,338.13,276.95,278.64,128424000,4403343522
"07-03-2018",346.24,364.75,320.85,339.15,162103008,5358397337
"06-03-2018",368.89,368.89,342.47,346.4,93212704,5471584637
"05-03-2018",369.06,379.68,355.99,373.25,130898000,5894330101
"04-03-2018",351.75,369.07,338.75,368.97,123113000,5825639484
"03-03-2018",346.02,374.72,344.2,352.95,196022000,5571371507
"02-03-2018",313.52,351.39,310.82,344.73,170634000,5440160528
"01-03-2018",286.03,315.67,284.23,314.04,62044300,4954702676
"28-02-2018",301.54,305.75,285.58,285.7,47981800,4506558045
"27-02-2018",295.06,309.1,288.24,302.54,64821400,4771051388
"26-02-2018",282.28,300.33,271.47,293.61,53939200,4629165072
"25-02-2018",273.03,284.04,266.26,281.02,33676300,4429770876
"24-02-2018",285.68,295.49,265.23,273.79,62206300,4314759976
"23-02-2018",280.41,299.44,269.35,285.71,89026304,4501472315
"22-02-2018",320.63,327.28,279.8,282.76,103123000,4453959017
"21-02-2018",302.39,339.69,287.72,322.61,169590000,5080516979
"20-02-2018",316.99,321.73,303.79,304.4,71114704,4792567443
"19-02-2018",299.7,319.73,297.65,316.49,67482400,4981828870
"18-02-2018",325.96,327.77,294.42,300.12,68135104,4722968616
"17-02-2018",296.0,334.71,293.13,325.67,134268992,5123790322
"16-02-2018",301.01,302.1,280.22,296.48,64320200,4663394976
"15-02-2018",276.08,304.78,269.32,303.25,85772704,4768835651
"14-02-2018",234.34,276.66,234.34,276.66,116137000,4349750884
"13-02-2018",247.99,248.88,230.02,234.69,46476400,3688995408
"12-02-2018",229.87,251.41,229.87,247.57,45760100,3890461412
"11-02-2018",249.44,249.44,219.23,229.49,51680100,3605423484
"10-02-2018",260.59,271.82,243.91,250.03,76435296,3927215224
"09-02-2018",247.82,260.84,233.43,260.43,77557200,4089669825
"08-02-2018",207.77,253.12,207.77,247.22,81312200,3881373319
"07-02-2018",210.73,231.25,191.86,207.27,64730900,3253377962
"06-02-2018",180.87,213.46,149.41,212.29,100344000,3331203703
"05-02-2018",219.04,221.74,167.14,179.49,77454496,2815778235
"04-02-2018",251.97,257.39,214.79,221.05,48981700,3466922836
"03-02-2018",236.51,256.98,215.6,251.59,55887100,3945064209
"02-02-2018",240.84,249.27,184.94,235.63,122696000,3693862145
"01-02-2018",273.88,279.78,228.39,240.96,73082704,3776625416
"31-01-2018",274.9,284.02,265.28,272.89,67649504,4275893116
"30-01-2018",317.36,318.01,268.68,274.02,93182600,4292493409
"29-01-2018",331.77,336.69,314.05,316.63,55323000,4958753462
"28-01-2018",322.96,337.16,322.96,332.17,75700896,5200806765
"27-01-2018",325.3,332.83,310.45,321.36,66614100,5030191634
"26-01-2018",316.6,328.78,292.48,323.68,91052800,5065526288
"25-01-2018",322.17,328.0,306.59,317.1,76537296,4961214335
"24-01-2018",308.92,323.19,299.46,317.4,92263600,4964731064
"23-01-2018",315.3,321.7,285.61,308.46,116898000,4823688870
"22-01-2018",348.91,356.04,288.79,315.9,116893000,4938742502
"21-01-2018",384.53,389.11,336.01,345.08,126395000,5393668388
"20-01-2018",367.64,403.49,358.77,383.79,240595008,5997110229
"19-01-2018",314.13,367.96,309.54,364.62,199852000,5696373157
"18-01-2018",320.6,347.11,303.35,316.47,152851008,4942797699
"17-01-2018",318.93,332.12,240.36,319.19,192936992,4983953588
"16-01-2018",415.93,418.99,261.2,320.04,283036000,4996098563
"15-01-2018",396.02,444.34,392.37,414.57,264782000,6470253894
"14-01-2018",420.34,444.01,384.3,399.52,180678000,6233759351
"13-01-2018",393.04,433.35,393.04,420.05,248704992,6552526598
"12-01-2018",358.62,394.78,347.32,394.78,158188992,6156715899
"11-01-2018",406.08,415.9,346.69,355.59,187722000,5544166297
"10-01-2018",413.25,419.07,370.52,407.74,265152000,6355609799
"09-01-2018",403.71,447.61,398.53,413.33,522438016,6441143443
"08-01-2018",458.35,469.7,357.54,405.07,220924000,6310711419
"07-01-2018",456.15,495.84,453.39,459.33,262443008,7154336651
"06-01-2018",385.36,452.77,380.21,452.77,235391008,7050367555
"05-01-2018",402.38,407.04,373.89,384.94,182618000,5992584072
"04-01-2018",414.41,419.72,383.54,403.05,166108000,6272888690
"03-01-2018",382.74,418.26,378.86,412.06,180190000,6411585177
"02-01-2018",359.06,387.79,359.06,383.42,224768992,5964399705
"01-01-2018",349.55,363.79,336.98,358.99,110244000,5581120935
"31-12-2017",329.0,356.77,327.41,349.03,101667000,5426213308
"30-12-2017",378.52,378.52,319.61,330.8,140463008,5141910459
"29-12-2017",381.3,387.56,358.07,377.37,173824992,5864235868
"28-12-2017",422.51,422.51,359.49,378.9,162716992,5884086091
"27-12-2017",381.3,442.6,381.3,421.85,250742000,6550988730
"26-12-2017",361.08,384.77,357.27,381.54,161342000,5924437086
"25-12-2017",339.69,365.87,323.2,360.78,119632000,5600606030
"24-12-2017",391.02,391.02,297.09,337.06,134675008,5231008878
"23-12-2017",349.76,417.65,344.38,382.04,190116992,5923623516
"22-12-2017",419.53,423.42,255.67,346.11,334616992,5366580653
"21-12-2017",470.29,470.29,390.55,417.98,354020992,6480898958
"20-12-2017",375.71,476.4,329.95,469.2,498648000,7274153721
"19-12-2017",381.07,406.03,346.94,377.24,317292000,5846879335
"18-12-2017",353.07,381.51,332.09,381.51,217306000,5911607601
"17-12-2017",328.06,365.24,327.27,351.37,278704992,5443182601
"16-12-2017",312.61,331.54,311.71,327.32,164860992,5067508529
"15-12-2017",325.61,326.08,296.08,312.32,163054000,4835297457
"14-12-2017",303.26,335.53,301.4,325.21,261052992,5033680894
"13-12-2017",307.43,330.35,284.74,305.74,248583008,4731210136
"12-12-2017",281.49,319.9,281.19,308.07,271785984,4759398523
"11-12-2017",244.95,281.03,244.14,279.67,152496992,4320671235
"10-12-2017",262.9,262.9,220.77,245.33,142120000,3790206409
"09-12-2017",277.27,281.4,250.39,262.53,161152000,4055933197
"08-12-2017",281.31,284.86,250.65,276.74,201496992,4275482232
"07-12-2017",277.87,300.32,263.17,280.86,299528000,4338994024
"06-12-2017",268.16,316.67,260.61,278.68,543884032,4304481132
"05-12-2017",211.13,272.64,208.89,269.48,352326016,4161145261
"04-12-2017",199.56,210.24,192.04,210.24,74534400,3244689936
"03-12-2017",203.37,209.09,191.25,200.05,111303000,3087399521
"02-12-2017",190.83,205.26,186.68,203.03,80791104,3132576041
"01-12-2017",179.72,191.85,169.76,190.94,70430496,2945128778
"30-11-2017",170.49,195.39,156.53,180.14,128112000,2777783403
"29-11-2017",203.91,214.27,165.33,168.15,178828000,2591497371
"28-11-2017",175.35,203.21,173.17,203.21,179179008,3131835746
"27-11-2017",162.92,173.39,159.95,173.39,81489696,2671589288
"26-11-2017",168.57,168.72,159.76,163.37,61100400,2516566124
"25-11-2017",159.99,170.1,159.99,168.44,64076700,2593909211
"24-11-2017",158.62,162.94,156.76,160.03,69178000,2463685721
"23-11-2017",166.11,172.92,156.45,158.61,109392000,2441141983
"22-11-2017",142.08,173.45,141.14,165.95,189472000,2553477031
"21-11-2017",136.1,142.21,131.37,141.74,72701504,2179643580
"20-11-2017",129.5,140.55,128.49,135.76,59945400,2087790929
"19-11-2017",130.72,133.62,127.21,129.48,42133000,1990643585
"18-11-2017",126.6,135.01,123.53,130.8,62156400,2010373830
"17-11-2017",120.01,126.7,119.25,126.7,47127700,1946821109
"16-11-2017",121.24,128.09,118.5,120.31,74944096,1848061539
"15-11-2017",122.24,124.72,119.19,121.37,49976700,1863957656
"14-11-2017",123.62,124.2,118.63,122.35,53544800,1878462847
"13-11-2017",128.96,136.53,120.92,123.4,116200000,1893707210
"12-11-2017",119.6,133.68,110.62,123.86,144948000,1900531381
"11-11-2017",105.75,127.11,103.88,119.62,107708000,1834925367
"10-11-2017",121.34,121.67,101.76,105.59,84614000,1619278939
"09-11-2017",112.53,123.4,112.22,120.78,86864600,1851746657
"08-11-2017",99.82,115.94,99.14,113.32,79822896,1736814305
"07-11-2017",104.23,104.75,95.05,99.76,81253296,1528681781
"06-11-2017",86.42,102.92,86.15,102.92,103722000,1576560770
"05-11-2017",87.31,88.04,86.04,86.35,27619800,1322357279
"04-11-2017",87.9,88.48,85.5,87.3,23011500,1336606579
"03-11-2017",83.53,90.14,83.53,87.99,37321100,1346717668
"02-11-2017",85.66,86.08,81.68,83.76,48608100,1281705788
"01-11-2017",87.65,88.2,84.73,85.72,36899300,1311246353
"31-10-2017",88.75,89.33,87.6,87.64,28704900,1340360432
"30-10-2017",88.59,90.49,88.04,88.84,28179100,1358259306
"29-10-2017",86.27,90.36,86.27,88.65,38368700,1355008519
"28-10-2017",86.91,87.76,85.71,86.31,25397400,1318739405
"27-10-2017",88.58,89.19,86.43,86.75,27939000,1325094780
"26-10-2017",88.17,89.87,88.02,88.58,23132200,1352781902
"25-10-2017",88.49,101.29,85.82,88.13,59952100,1345488594
"24-10-2017",85.16,92.35,83.47,88.4,42191100,1349266289
"23-10-2017",86.48,86.92,82.89,85.21,26261800,1300159004
"22-10-2017",88.18,89.04,85.52,86.58,27130000,1320710396
"21-10-2017",90.41,90.41,86.58,88.12,25267200,1343832336
"20-10-2017",88.71,92.73,88.07,90.54,38260700,1380290538
"19-10-2017",89.66,92.48,87.91,88.62,35302300,1350683153
"18-10-2017",91.19,91.26,86.54,89.54,36277100,1364301688
"17-10-2017",95.93,96.94,90.72,91.28,43866200,1390445863
"16-10-2017",94.99,97.97,93.05,95.9,32185000,1460340924
"15-10-2017",99.94,100.81,91.6,94.87,34188200,1444160248
"14-10-2017",95.06,103.13,93.73,100.23,38886100,1524757034
"13-10-2017",87.23,96.77,85.53,95.13,63578800,1447242846
"12-10-2017",87.56,88.63,86.46,87.09,32783200,1324664310
"11-10-2017",86.74,88.25,85.8,87.42,21103400,1329299222
"10-10-2017",85.61,88.41,84.27,86.82,31695500,1319760112
"09-10-2017",89.74,90.12,83.76,85.49,38063700,1299076874
"08-10-2017",91.39,92.2,89.74,89.77,29220800,1363880493
"07-10-2017",90.94,92.05,89.57,91.7,22617600,1392773843
"06-10-2017",91.91,92.94,90.23,91.19,24504100,1384544570
"05-10-2017",90.49,92.45,88.14,91.86,27697400,1393818937
"04-10-2017",92.95,93.65,89.05,90.41,29568100,1371790083
"03-10-2017",91.52,94.81,87.21,92.96,44289800,1410195719
"02-10-2017",93.56,93.8,90.98,91.54,27534700,1388295450
"01-10-2017",95.59,95.74,91.77,93.22,25936500,1413301392
"30-09-2017",94.44,96.33,94.07,95.76,28498000,1451285633
"29-09-2017",97.3,97.78,91.22,94.5,38972400,1431867172
"28-09-2017",100.97,101.14,95.48,97.23,41822000,1472813810
"27-09-2017",92.75,102.91,92.64,101.04,51634900,1530042972
"26-09-2017",93.81,95.31,91.6,93.13,32540800,1409765794
"25-09-2017",89.37,94.23,89.12,93.64,28114300,1417112419
"24-09-2017",91.76,91.81,88.0,89.5,22224000,1354030337
"23-09-2017",88.03,92.12,86.96,91.85,26372900,1389104237
"22-09-2017",86.17,89.54,84.33,88.17,28179100,1331873538
"21-09-2017",95.33,95.75,85.17,86.24,34290500,1302721070
"20-09-2017",97.64,98.09,93.37,95.57,34198900,1443569783
"19-09-2017",100.83,101.28,93.7,97.72,48249700,1476034757
"18-09-2017",93.81,102.02,93.81,100.57,63732100,1518696881
"17-09-2017",94.97,96.36,89.22,93.74,41008200,1415252897
"16-09-2017",100.11,106.12,91.41,95.29,71163504,1438109044
"15-09-2017",83.13,103.69,73.17,99.85,176154000,1506577648
"14-09-2017",111.29,120.39,82.65,83.04,133553000,1252517271
"13-09-2017",111.81,113.16,102.39,111.33,88162896,1678653206
"12-09-2017",112.72,115.69,110.49,111.89,40402700,1686620234
