"Date","Open","High","Low","Close","Volume","Market Cap"
"13-08-2018",0.2234,0.243137,0.219708,0.223559,100249000,4196516599
"12-08-2018",0.218225,0.228675,0.216451,0.223601,69114300,4197304662
"11-08-2018",0.224944,0.22508,0.202855,0.217665,87523800,4085877544
"10-08-2018",0.221085,0.236659,0.215707,0.22543,110186000,4231637492
"09-08-2018",0.201653,0.225776,0.198731,0.221435,75813300,4156645425
"08-08-2018",0.230009,0.230009,0.195939,0.201351,68469800,3779640585
"07-08-2018",0.234099,0.245397,0.228993,0.230672,64467600,4329849753
"06-08-2018",0.245017,0.248388,0.232036,0.234705,52688700,4405474260
"05-08-2018",0.241105,0.246923,0.236088,0.244218,50833600,4584035686
"04-08-2018",0.257761,0.261043,0.236501,0.240724,62650500,4518452393
"03-08-2018",0.261763,0.268918,0.246723,0.258956,78914000,4860671979
"02-08-2018",0.276901,0.2814,0.261192,0.261192,64773900,4902642206
"01-08-2018",0.278127,0.282404,0.265441,0.276268,78075400,5185622590
"31-07-2018",0.295472,0.295472,0.267827,0.278009,90072600,5218300058
"30-07-2018",0.308645,0.308645,0.281066,0.295923,87990000,5554454640
"29-07-2018",0.316401,0.318472,0.305141,0.308399,69073696,5787857132
"28-07-2018",0.317788,0.323001,0.31102,0.315229,72393904,5916038737
"27-07-2018",0.308283,0.322608,0.296822,0.316882,109249000,5947061206
"26-07-2018",0.332303,0.348363,0.29846,0.309552,173806000,5809475472
"25-07-2018",0.297336,0.348664,0.294358,0.331706,180428000,6225230518
"24-07-2018",0.284922,0.304381,0.280882,0.301456,107505000,5657514926
"23-07-2018",0.283119,0.29884,0.281608,0.284384,91948800,5337025910
"22-07-2018",0.290739,0.30446,0.281031,0.283534,98754600,5321007291
"21-07-2018",0.27038,0.294494,0.259513,0.292259,103169000,5484746918
"20-07-2018",0.302421,0.303164,0.267198,0.271492,132780000,5095017949
"19-07-2018",0.296818,0.316271,0.280489,0.302513,190768000,5677157473
"18-07-2018",0.253249,0.318009,0.251712,0.2984,238660000,5599953566
"17-07-2018",0.238004,0.253499,0.228724,0.252967,60804000,4747313040
"16-07-2018",0.219478,0.237928,0.21746,0.237928,51377800,4464994421
"15-07-2018",0.208031,0.222303,0.205996,0.219871,51388000,4126123420
"14-07-2018",0.203789,0.211421,0.197084,0.207877,43684700,3901042694
"13-07-2018",0.185986,0.204272,0.183816,0.204272,49954700,3833390866
"12-07-2018",0.190298,0.19043,0.179743,0.185719,35633800,3485213845
"11-07-2018",0.191825,0.194245,0.18468,0.189504,33530700,3556231413
"10-07-2018",0.206595,0.207311,0.191603,0.191889,36923400,3600977147
"09-07-2018",0.210637,0.213485,0.206826,0.207929,38649000,3901897096
"08-07-2018",0.208953,0.216208,0.207633,0.209783,40958600,3936673654
"07-07-2018",0.206104,0.209379,0.200413,0.20845,36238600,3911659302
"06-07-2018",0.203001,0.209693,0.198991,0.206381,37627900,3872833573
"05-07-2018",0.210213,0.214188,0.199528,0.202978,37009800,3808050176
"04-07-2018",0.205776,0.216548,0.203362,0.209735,33301500,3934811607
"03-07-2018",0.211672,0.218992,0.204606,0.206315,49012200,3870648928
"02-07-2018",0.200196,0.21382,0.192646,0.213151,49362900,3998817371
"01-07-2018",0.19285,0.20131,0.190414,0.198573,41380400,3725316690
"30-06-2018",0.186915,0.199292,0.186915,0.193425,47083800,3628737891
"29-06-2018",0.179309,0.187823,0.173148,0.18671,39542800,3502761432
"28-06-2018",0.18875,0.192287,0.177071,0.178951,32294900,3357181798
"27-06-2018",0.184523,0.193435,0.183107,0.189633,34514300,3557560504
"26-06-2018",0.196489,0.197847,0.184877,0.186484,31190300,3498472500
"25-06-2018",0.193652,0.200452,0.188813,0.197753,38729400,3709790743
"24-06-2018",0.203188,0.203222,0.178151,0.193633,43348500,3632483912
"23-06-2018",0.20367,0.206931,0.197436,0.203515,33872100,3817855855
"22-06-2018",0.227657,0.228462,0.198004,0.203407,41435400,3815817555
"21-06-2018",0.232437,0.236066,0.226508,0.227997,38175500,4277085431
"20-06-2018",0.236379,0.23817,0.227794,0.232188,43000600,4320819302
"19-06-2018",0.233515,0.239484,0.232644,0.235309,34048000,4378831484
"18-06-2018",0.231517,0.240065,0.225079,0.234371,36372000,4361243944
"17-06-2018",0.233146,0.235942,0.230298,0.232105,31223300,4318401205
"16-06-2018",0.232527,0.235072,0.227153,0.234041,34627700,4354398783
"15-06-2018",0.241695,0.242083,0.232559,0.234242,37531000,4358101974
"14-06-2018",0.22189,0.243708,0.219758,0.242426,53521800,4510287562
"13-06-2018",0.232297,0.23392,0.212596,0.221691,48479300,4124444947
"12-06-2018",0.255286,0.255565,0.228748,0.231689,47126900,4310387303
"11-06-2018",0.247103,0.256482,0.241464,0.256482,47904600,4771508845
"10-06-2018",0.282765,0.282765,0.242728,0.247658,54768500,4607292734
"09-06-2018",0.287071,0.29324,0.281894,0.281894,44872900,5244168372
"08-06-2018",0.293776,0.296246,0.285597,0.287963,47014400,5357020824
"07-06-2018",0.297974,0.305812,0.291841,0.294206,49336800,5473065214
"06-06-2018",0.293325,0.299955,0.2895,0.298269,51165000,5540573041
"05-06-2018",0.292134,0.29798,0.282434,0.294313,48728900,5468430606
"04-06-2018",0.304636,0.309088,0.288416,0.292158,56371200,5428233129
"03-06-2018",0.298581,0.309325,0.298349,0.302912,64563800,5627962542
"02-06-2018",0.290961,0.303062,0.28985,0.298413,58244800,5544337025
"01-06-2018",0.296535,0.299187,0.283216,0.290022,62207300,5388399027
"31-05-2018",0.278473,0.302591,0.273827,0.296652,78378600,5511516297
"30-05-2018",0.283893,0.295864,0.271554,0.277747,59599500,5160225305
"29-05-2018",0.253952,0.283321,0.249187,0.282845,62185300,5254869643
"28-05-2018",0.276329,0.27894,0.252205,0.253582,48667900,4711101345
"27-05-2018",0.284194,0.284375,0.274538,0.276376,45604600,5134532368
"26-05-2018",0.288601,0.29488,0.283048,0.284695,40772900,5289058498
"25-05-2018",0.292986,0.298521,0.283877,0.288069,45218800,5351728668
"24-05-2018",0.279751,0.29644,0.276007,0.291338,45262500,5412433355
"23-05-2018",0.300583,0.301912,0.272845,0.280355,39564300,5208361469
"22-05-2018",0.318612,0.321454,0.301084,0.301084,31944800,5593406735
"21-05-2018",0.33296,0.33342,0.315671,0.318115,27528600,5909680714
"20-05-2018",0.317749,0.334381,0.315875,0.33281,30586700,6182647215
"19-05-2018",0.319639,0.329105,0.312646,0.317234,23504200,5893275243
"18-05-2018",0.313269,0.319522,0.306723,0.319488,31108600,5935137107
"17-05-2018",0.335431,0.350488,0.310994,0.313497,31796700,5823823801
"16-05-2018",0.346798,0.347675,0.323518,0.334677,43623300,6217251507
"15-05-2018",0.369699,0.373292,0.348445,0.348445,39801700,6472988182
"14-05-2018",0.376304,0.383316,0.350513,0.36968,58938400,6867325954
"13-05-2018",0.359814,0.381345,0.357971,0.375852,73407904,6981954503
"12-05-2018",0.314162,0.364699,0.304241,0.359937,93267504,6686300986
"11-05-2018",0.353429,0.355498,0.3008,0.314252,80168200,5837632969
"10-05-2018",0.377714,0.386574,0.353962,0.353962,39548400,6575266762
"09-05-2018",0.385144,0.388978,0.359381,0.37797,54383500,7021214148
"08-05-2018",0.396568,0.411193,0.379952,0.386371,50210900,7177232907
"07-05-2018",0.413665,0.414859,0.381616,0.395702,48023200,7349028618
"06-05-2018",0.430338,0.432132,0.40805,0.412944,43793500,7669220382
"05-05-2018",0.431216,0.435669,0.428005,0.430875,44096200,8002220722
"04-05-2018",0.438234,0.439682,0.425356,0.43114,51379800,8007124717
"03-05-2018",0.439016,0.442878,0.429411,0.437379,83481296,8122976380
"02-05-2018",0.439037,0.446807,0.434455,0.439227,68610896,8157279931
"01-05-2018",0.425853,0.451238,0.397226,0.439733,152906000,8166623313
"30-04-2018",0.458688,0.460128,0.417446,0.424659,81453296,7886506767
"29-04-2018",0.429945,0.461518,0.424669,0.458405,156688992,8513162207
"28-04-2018",0.390447,0.435816,0.390447,0.428918,105747000,7965525229
"27-04-2018",0.386439,0.425157,0.38391,0.391085,177676992,7262888447
"26-04-2018",0.341455,0.388597,0.331014,0.387556,152903008,7197177341
"25-04-2018",0.397897,0.3984,0.329635,0.339517,130724000,6304992289
"24-04-2018",0.372631,0.407527,0.370864,0.40067,120285000,7440628098
"23-04-2018",0.367921,0.37505,0.367044,0.372128,57282000,6910289168
"22-04-2018",0.375207,0.383253,0.365541,0.368139,64261400,6836209709
"21-04-2018",0.391513,0.398127,0.3484,0.375663,119787000,6975926123
"20-04-2018",0.366551,0.398048,0.3565,0.391165,170282000,7263791134
"19-04-2018",0.354726,0.377249,0.34903,0.36612,171820000,6798564855
"18-04-2018",0.300338,0.353661,0.300338,0.351544,158384992,6527764923
"17-04-2018",0.284747,0.317498,0.279779,0.300202,112255000,5574193666
"16-04-2018",0.290237,0.301667,0.272608,0.284156,90408600,5273857670
"15-04-2018",0.250979,0.296395,0.250979,0.290722,129731000,5395711197
"14-04-2018",0.245338,0.259121,0.2426,0.250668,44754800,4652318880
"13-04-2018",0.241112,0.26708,0.23292,0.24629,112587000,4571061714
"12-04-2018",0.211258,0.242264,0.206995,0.24212,103292000,4493636670
"11-04-2018",0.199526,0.212465,0.198926,0.212337,40041100,3939116966
"10-04-2018",0.197444,0.201289,0.196407,0.199344,26841200,3698079756
"09-04-2018",0.206718,0.213455,0.192837,0.197333,36684300,3660718970
"08-04-2018",0.201817,0.207877,0.201279,0.206377,18973800,3828492568
"07-04-2018",0.193547,0.20575,0.192891,0.201859,27242100,3744677904
"06-04-2018",0.197781,0.199645,0.18909,0.193317,30056300,3586213423
"05-04-2018",0.207124,0.209153,0.191903,0.19794,46694000,3671972037
"04-04-2018",0.233729,0.236577,0.20238,0.204108,58482100,3786392325
"03-04-2018",0.225992,0.239845,0.225069,0.235691,76510096,4372281883
"02-04-2018",0.207131,0.233383,0.204698,0.224878,70195696,4171621676
"01-04-2018",0.207723,0.21339,0.190688,0.206582,43075500,3832218919
"31-03-2018",0.189039,0.22078,0.189039,0.206778,82895904,3835854753
"30-03-2018",0.190582,0.199357,0.174934,0.188733,37767000,3501109263
"29-03-2018",0.219226,0.22146,0.187853,0.190819,44352600,3539805802
"28-03-2018",0.215889,0.225843,0.215086,0.219251,21717600,4067235919
"27-03-2018",0.228565,0.229138,0.20523,0.216033,37693300,4007540048
"26-03-2018",0.239258,0.246144,0.217238,0.228861,44406300,4245448887
"25-03-2018",0.233062,0.242739,0.230378,0.239952,31527600,4450855712
"24-03-2018",0.237745,0.245778,0.234044,0.235422,37806800,4366828864
"23-03-2018",0.242993,0.242993,0.224581,0.236147,49937100,4380276776
"22-03-2018",0.25517,0.259328,0.228713,0.243212,53777200,4511324898
"21-03-2018",0.27067,0.271789,0.249781,0.254636,93970496,4723227612
"20-03-2018",0.249992,0.282082,0.235574,0.267968,88101600,4970518636
"19-03-2018",0.222368,0.250226,0.212955,0.250226,93820800,4628851811
"18-03-2018",0.206409,0.222828,0.158913,0.220473,91400496,4078460519
"17-03-2018",0.230277,0.234321,0.200989,0.206731,33001800,3824251593
"16-03-2018",0.240988,0.241545,0.227545,0.229991,23756700,4254531069
"15-03-2018",0.248854,0.250575,0.217064,0.240655,54358800,4451800974
"14-03-2018",0.29185,0.297763,0.240711,0.248689,49138300,4600419158
"13-03-2018",0.290151,0.301183,0.28229,0.290193,24814700,5368188441
"12-03-2018",0.304301,0.312193,0.286332,0.291765,29443200,5397195313
"11-03-2018",0.291868,0.306688,0.280042,0.304217,26023900,5627534242
"10-03-2018",0.315618,0.320392,0.29007,0.292661,21963200,5413765900
"09-03-2018",0.311237,0.31544,0.267454,0.311859,56838800,5768898149
"08-03-2018",0.329847,0.341127,0.306218,0.311938,47233100,5770353784
"07-03-2018",0.337814,0.349137,0.300388,0.329103,62389100,6078003667
"06-03-2018",0.351753,0.366554,0.335254,0.337911,44141000,6240667058
"05-03-2018",0.363777,0.398224,0.352031,0.352031,98523696,6501352349
"04-03-2018",0.354031,0.363792,0.342398,0.36193,99892704,6684166251
"03-03-2018",0.319021,0.350168,0.313368,0.350168,52827100,6466943432
"02-03-2018",0.338691,0.340805,0.31885,0.320107,38378100,5911772933
"01-03-2018",0.334118,0.347566,0.321558,0.339314,46631800,6266485694
"28-02-2018",0.36041,0.364738,0.333916,0.333916,38961000,6166788733
"27-02-2018",0.364632,0.37245,0.354834,0.362051,38136100,6686386249
"26-02-2018",0.358687,0.371765,0.346502,0.364579,42535600,6732985046
"25-02-2018",0.354549,0.36694,0.336719,0.357302,42268800,6598592820
"24-02-2018",0.382687,0.386899,0.346156,0.355163,34738100,6559089633
"23-02-2018",0.364134,0.390408,0.352623,0.381985,56829000,7054429394
"22-02-2018",0.393891,0.408898,0.358483,0.366447,69561104,6767470980
"21-02-2018",0.399718,0.433562,0.379845,0.396765,132189000,7327373306
"20-02-2018",0.452845,0.455373,0.399315,0.402289,104842000,7429388019
"19-02-2018",0.450437,0.461753,0.448995,0.452932,57015400,8364544915
"18-02-2018",0.479855,0.486165,0.441988,0.450399,74452000,8317764784
"17-02-2018",0.455103,0.483244,0.451585,0.479075,104733000,8832967533
"16-02-2018",0.451796,0.458327,0.441777,0.455446,53289200,8397306978
"15-02-2018",0.452048,0.463623,0.44426,0.453556,106142000,8362459334
"14-02-2018",0.409872,0.457474,0.402079,0.453888,192628992,8368583821
"13-02-2018",0.396419,0.435547,0.374388,0.410614,196175008,7568663140
"12-02-2018",0.374181,0.40182,0.374181,0.395649,61140000,7292707726
"11-02-2018",0.406615,0.406615,0.357825,0.370005,85791696,6820022864
"10-02-2018",0.39844,0.45392,0.384953,0.406856,227551008,7499259276
"09-02-2018",0.360711,0.402324,0.348872,0.401068,144231008,7392564403
"08-02-2018",0.34493,0.373893,0.34493,0.363565,121448000,6701291920
"07-02-2018",0.368956,0.380924,0.337244,0.342125,188328000,6306098922
"06-02-2018",0.336738,0.374247,0.266352,0.370811,518084992,6834802124
"05-02-2018",0.383191,0.42534,0.312975,0.331192,339507008,6105929898
"04-02-2018",0.42597,0.467492,0.366818,0.377231,231808000,6954714441
"03-02-2018",0.40595,0.478678,0.345184,0.430056,282348992,7926463694
"02-02-2018",0.455087,0.455087,0.285878,0.405075,396784000,7466031202
"01-02-2018",0.540834,0.54297,0.42968,0.456455,172407008,8413026634
"31-01-2018",0.488731,0.555212,0.44052,0.539797,288692992,9948367356
"30-01-2018",0.590831,0.590831,0.475736,0.489648,178892992,8749366068
"29-01-2018",0.632602,0.632602,0.583512,0.589283,118507000,10529458895
"28-01-2018",0.615916,0.640046,0.615448,0.634421,194610000,11335884854
"27-01-2018",0.631495,0.63945,0.610086,0.613061,216912992,10954210844
"26-01-2018",0.602163,0.64578,0.553197,0.633916,787644032,11326835705
"25-01-2018",0.567863,0.649971,0.556165,0.608253,627336000,10868259393
"24-01-2018",0.486517,0.589589,0.473565,0.567014,669318976,10131381392
"23-01-2018",0.475039,0.518281,0.434858,0.486185,207031008,8687107627
"22-01-2018",0.465901,0.529766,0.432834,0.486338,442542016,8689734178
"21-01-2018",0.534347,0.534347,0.445113,0.464117,161687008,8304227685
"20-01-2018",0.50995,0.547453,0.502153,0.534677,204012992,9566699845
"19-01-2018",0.503367,0.535594,0.481281,0.506232,207275008,9056966616
"18-01-2018",0.479522,0.57007,0.453596,0.509523,472047008,9115817066
"17-01-2018",0.441944,0.503706,0.305034,0.477187,486788992,8537268440
"16-01-2018",0.600117,0.600117,0.323407,0.441197,466139008,7893354977
"15-01-2018",0.625504,0.670579,0.599138,0.599271,345561984,10721304063
"14-01-2018",0.672198,0.672198,0.582819,0.630856,116460000,11286324603
"13-01-2018",0.681853,0.721316,0.643237,0.671564,189183008,12014552653
"12-01-2018",0.558864,0.71544,0.534755,0.67796,394376000,12128805963
"11-01-2018",0.56369,0.613405,0.437407,0.558126,330878016,9984865520
"10-01-2018",0.588565,0.588565,0.483044,0.56693,249019008,10142317836
"09-01-2018",0.628026,0.649552,0.568159,0.585653,208330000,10471549539
"08-01-2018",0.695952,0.695952,0.555769,0.629323,249426000,11252258285
"07-01-2018",0.70973,0.744735,0.66108,0.699645,347556992,12508154526
"06-01-2018",0.66306,0.788507,0.6143,0.709945,440182016,12692260620
"05-01-2018",0.739457,0.791967,0.577509,0.662712,727409024,11847825840
"04-01-2018",0.892399,0.938144,0.677496,0.72405,892268032,12944011352
"03-01-2018",0.56272,0.919994,0.562572,0.896227,1513270016,16022043128
"02-01-2018",0.496876,0.593645,0.472748,0.564766,676667008,10096395937
"01-01-2018",0.360422,0.523593,0.360422,0.480008,669372032,8572450040
"31-12-2017",0.317846,0.364302,0.307454,0.360756,183768000,6442729108
"30-12-2017",0.316473,0.39038,0.289056,0.323202,537916032,5772053114
"29-12-2017",0.223778,0.33576,0.22268,0.322941,387880000,5767397608
"28-12-2017",0.227821,0.228361,0.200481,0.223544,75925400,3992269640
"27-12-2017",0.226261,0.233267,0.216719,0.229224,78509400,4093708543
"26-12-2017",0.228649,0.232918,0.210969,0.226018,96759296,4036453047
"25-12-2017",0.226538,0.234519,0.212722,0.228511,71737296,4080938986
"24-12-2017",0.236793,0.237185,0.198229,0.22445,71071600,4008414571
"23-12-2017",0.220812,0.263453,0.213736,0.234179,116122000,4182163136
"22-12-2017",0.258506,0.276193,0.161494,0.216717,229459008,3870314703
"21-12-2017",0.252894,0.280786,0.240672,0.2572,199122000,4593278059
"20-12-2017",0.264813,0.265206,0.21369,0.252386,250599008,4507287572
"19-12-2017",0.276017,0.300504,0.245986,0.26431,212548992,4720226836
"18-12-2017",0.273167,0.278075,0.257238,0.276283,201720992,4932390332
"17-12-2017",0.234672,0.300678,0.227982,0.266621,423360992,4759887397
"16-12-2017",0.196077,0.236646,0.190341,0.232125,234172992,4144040115
"15-12-2017",0.198565,0.204663,0.163988,0.195862,260228992,3496644669
"14-12-2017",0.148829,0.209779,0.147458,0.188907,281635008,3372416503
"13-12-2017",0.154966,0.162841,0.14041,0.149342,107122000,2666054042
"12-12-2017",0.143231,0.162208,0.136176,0.156444,135847008,2791470993
"11-12-2017",0.118252,0.151842,0.117751,0.144956,117548000,2585864994
"10-12-2017",0.138053,0.138053,0.103975,0.119263,91047600,2127332759
"09-12-2017",0.140346,0.147715,0.124521,0.135122,102117000,2410170626
"08-12-2017",0.137887,0.145762,0.120002,0.13726,188452000,2448265495
"07-12-2017",0.153297,0.177148,0.131568,0.133046,312352992,2373092260
"06-12-2017",0.121563,0.167933,0.111746,0.151622,384659008,2704425496
"05-12-2017",0.09724,0.127591,0.093964,0.123523,152740992,2198933972
"04-12-2017",0.089487,0.09761,0.087554,0.09761,37476600,1733830790
"03-12-2017",0.093531,0.096906,0.08684,0.089035,55809800,1581524495
"02-12-2017",0.090184,0.098519,0.089947,0.093816,82791104,1666445145
"01-12-2017",0.072181,0.091459,0.071534,0.089883,102074000,1596583156
"30-11-2017",0.065554,0.078906,0.063939,0.072871,66684900,1294394109
"29-11-2017",0.081939,0.099881,0.060393,0.064424,232135008,1144361584
"28-11-2017",0.056877,0.084987,0.056486,0.081415,142588992,1444340367
"27-11-2017",0.048866,0.062059,0.048501,0.059843,45702000,1060055478
"26-11-2017",0.043762,0.049111,0.043762,0.048896,30583700,866134833
"25-11-2017",0.04028,0.043943,0.04004,0.043639,10488700,773018242
"24-11-2017",0.040437,0.041181,0.038939,0.040193,11277900,711979858
"23-11-2017",0.042674,0.044142,0.040149,0.040535,22012000,718036183
"22-11-2017",0.037669,0.042299,0.037566,0.042299,13859400,749277480
"21-11-2017",0.038127,0.03906,0.036212,0.037668,9113270,667237991
"20-11-2017",0.036619,0.039783,0.036174,0.038121,13726200,675262806
"19-11-2017",0.036482,0.039945,0.036039,0.036566,17796700,647776793
"18-11-2017",0.035494,0.036583,0.034652,0.036583,6979350,648069075
"17-11-2017",0.037144,0.037293,0.034894,0.035572,11612900,630160783
"16-11-2017",0.036987,0.037897,0.034634,0.037234,20597200,659606859
"15-11-2017",0.036471,0.037343,0.03468,0.037053,28206500,656403844
"14-11-2017",0.030609,0.037129,0.030382,0.036374,18880900,603395248
"13-11-2017",0.028115,0.031968,0.028041,0.030656,11245700,508531199
"12-11-2017",0.032965,0.033334,0.027469,0.028182,17002300,467489620
"11-11-2017",0.033083,0.035829,0.031881,0.033053,17914400,548293126
"10-11-2017",0.039833,0.039833,0.031366,0.033073,32634200,548623234
"09-11-2017",0.033792,0.04038,0.033744,0.039946,32813200,662633315
"08-11-2017",0.030657,0.035266,0.02916,0.033763,39618700,560065828
"07-11-2017",0.028874,0.032871,0.028874,0.030699,30855800,509252363
"06-11-2017",0.026694,0.029117,0.026422,0.02888,12830800,479061086
"05-11-2017",0.027244,0.027869,0.026324,0.026765,8898200,443976952
"04-11-2017",0.027829,0.02866,0.026961,0.027294,10822300,452758726
"03-11-2017",0.027498,0.028573,0.02554,0.027779,18470900,460812304
"02-11-2017",0.027025,0.028644,0.023969,0.027607,34417400,457952496
"01-11-2017",0.029387,0.030124,0.027213,0.027353,14361700,453737417
"31-10-2017",0.031606,0.031815,0.028622,0.029182,16918000,484076483
"30-10-2017",0.030731,0.032085,0.029874,0.031804,14186100,527564618
"29-10-2017",0.031104,0.033388,0.029866,0.030331,22646700,503127063
"28-10-2017",0.034284,0.034615,0.030938,0.031038,8887170,514851417
"27-10-2017",0.03468,0.035061,0.033246,0.034236,15974900,567897998
